:START_ID,TYPE,:END_ID
mcro_BEiTbasesizedmodelfinetunedonImageNet22k,mcro_hasIntendedUseCase,mcro_BEiTbasesizedmodelfinetunedonImageNet22k-UseCaseInformationSection
mcro_TahaDouajidetrdoctabledetection-ModelDetail,mcro_hasModelArchitecture,mcro_TahaDouajidetrdoctabledetection-ModelArchitecture
mcro_gemma2b-ModelDetail,mcro_hasCitation,mcro_gemma2b-Citation
mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention,mcro_hasModelArchitecture,mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention-ModelArchitecture
mcro_jhartmannemotionenglishdistilrobertabase,mcro_hasModelDetail,mcro_jhartmannemotionenglishdistilrobertabase-ModelDetail
mcro_fnetbasemodel,mcro_hasModelParameter,mcro_fnetbasemodel-ModelParameter
mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli,mcro_hasUseCase,mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli-UseCase
mcro_deepseekaiDeepSeekV30324,mcro_hasUseCase,mcro_deepseekaiDeepSeekV30324-UseCase
mcro_deepseekaiDeepSeekR1DistillLlama8B,mcro_hasDataset,mcro_deepseekaiDeepSeekR1DistillLlama8B-Dataset
mcro_AlibabaNLPgteQwen27Binstruct,mcro_hasCitation,mcro_AlibabaNLPgteQwen27Binstruct-CitationInformationSection
mcro_microsoftPhi4multimodalinstruct-ModelDetail,mcro_hasLicense,mcro_microsoftPhi4multimodalinstruct-License
mcro_canary1bflash,mcro_hasLicense,mcro_canary1bflash-LicenseInformationSection
mcro_nomicainomicembedtextv15,mcro_hasModelArchitecture,mcro_nomicainomicembedtextv15-Arch
mcro_crossencodermsmarcoMiniLML12v2,mcro_hasUseCase,mcro_crossencodermsmarcoMiniLML12v2-UseCase
mcro_wav2vec2largerobustftlibri960h,mcro_hasDataset,mcro_wav2vec2largerobustftlibri960h-Dataset
mcro_microsoftdebertav3base,mcro_hasCitation,mcro_microsoftdebertav3base-Citation2
mcro_owlvitbasepatch32-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_owlvitbasepatch32-PrimaryIntendedUseCase
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasCitation,mcro_ibmresearchMoLFormerXLboth10pct-Citation2
mcro_bert-base-uncased,mcro_hasCitation,mcro_bert-base-uncased-Citation
mcro_xclipbasesizedmodel,mcro_hasTrainingData,mcro_xclipbasesizedmodel-TrainingDataInformationSection
mcro_Salesforceblipimagecaptioningbase,mcro_hasDataset,mcro_Salesforceblipimagecaptioningbase-Dataset
mcro_llama2-ModelDetail,mcro_hasModelArchitecture,mcro_llama2-ModelArchitecture
mcro_googleflant5small,mcro_hasUseCase,mcro_googleflant5small-UseCase
mcro_conjunctsditre15,mcro_hasModelDetail,mcro_conjunctsditre15-ModelDetail
mcro_resnet18a1in1k-ModelDetail,mcro_hasModelArchitecture,mcro_resnet18a1in1k-ModelArchitecture
mcro_intfloatmultilinguale5largeinstruct,mcro_hasUseCase,mcro_intfloatmultilinguale5largeinstruct-UseCase
mcro_wav2vec2largerobustftlibri960h,mcro_hasUseCase,mcro_wav2vec2largerobustftlibri960h-UseCase
mcro_rubertbasecasedsentimentrusentiment,mcro_hasCitation,mcro_rubertbasecasedsentimentrusentiment-Citation
mcro_crossencodermsmarcoMiniLML4v2,mcro_hasUseCase,mcro_crossencodermsmarcoMiniLML4v2-UseCaseInformationSection
mcro_RoBERTaLargeModel,mcro_hasCitation,mcro_RoBERTaLargeModel-Citation
mcro_prajjwal1bertmedium,mcro_hasModelArchitecture,mcro_prajjwal1bertmedium-Architecture
mcro_facebookencodec24khz-DatasetInformationSection,mcro_hasTrainingData,mcro_facebookencodec24khz-TrainingDataInformationSection
mcro_stabilityaisdturbo-ModelDetail,mcro_hasReference,mcro_stabilityaisdturbo-Reference
mcro_CLIPViTbigG14LAION2B,mcro_hasModelArchitecture,mcro_CLIPViTbigG14LAION2B-Architecture
mcro_LTXVideo-ModelDetail,mcro_hasLicense,mcro_LTXVideo-License
mcro_gpt2medium-ModelDetail,mcro_hasLicense,mcro_gpt2medium-License
mcro_scb10xtyphoon21gemma312b-ModelDetail,mcro_hasLicense,mcro_scb10xtyphoon21gemma312b-License
mcro_jonatasgrosmanwav2vec2largexlsr53russian,mcro_hasIntendedUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53russian-UseCase
mcro_ESMFold,mcro_hasModelArchitecture,mcro_ESMFold-ModelArchitectureInformationSection
mcro_clipvitlargepatch14,mcro_hasDataset,mcro_clipvitlargepatch14-Dataset
mcro_mxbai-rerank-xsmall-v1,mcro_hasModelArchitecture,mcro_mxbai-rerank-xsmall-v1-ModelArchitectureInformationSection
mcro_QwenQwen25VL3BInstruct,mcro_hasCitation,mcro_QwenQwen25VL3BInstruct-Citation2
mcro_segformerb2finetunedforclothessegmentation,mcro_hasLicense,mcro_segformerb2finetunedforclothessegmentation-LicenseInformationSection
mcro_microsoftbeitlargepatch16224,mcro_hasTrainingData,mcro_microsoftbeitlargepatch16224-TrainingData
mcro_vitlargepatch14reg4dinov2lvd142m-ModelDetail,mcro_hasModelArchitecture,mcro_vitlargepatch14reg4dinov2lvd142m-ModelArchitecture
mcro_gemma2b,mcro_hasModelParameter,mcro_gemma2b-ModelParameter
mcro_distilrobertabase,mcro_hasConsideration,mcro_distilrobertabase-Consideration
mcro_Qwen253BInstruct,mcro_hasUseCase,mcro_Qwen253BInstruct-UseCase
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasCitation,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-Citation
mcro_chronosboltmini,mcro_hasModelArchitecture,mcro_chronosboltmini-ModelArchitecture
mcro_EmergentMethodsglinermediumnewsv21,mcro_hasModelDetail,mcro_EmergentMethodsglinermediumnewsv21-ModelDetail
mcro_depthanythingDepthAnythingV2Smallhf,mcro_hasModelArchitecture,mcro_depthanythingDepthAnythingV2Smallhf-ModelArchitectureInformationSection
mcro_facebookhubertlargels960ft-ModelDetail,mcro_hasUseCase,mcro_facebookhubertlargels960ft-UseCase
mcro_jonatasgrosmanwav2vec2largexlsr53hungarian,mcro_hasDataset,mcro_jonatasgrosmanwav2vec2largexlsr53hungarian-DatasetInformationSection
mcro_resnet50v1.5-ModelDetail,mcro_hasCitation,mcro_resnet50v1.5-Citation
mcro_microsoftdebertav3large,mcro_hasModelArchitecture,mcro_microsoftdebertav3large-ModelArchitecture
mcro_Qwen3-4B-ModelDetail,mcro_hasModelArchitecture,mcro_Qwen3-4B-ModelArchitecture
mcro_CLIPViTH14LAION2B,mcro_hasModelDetail,mcro_CLIPViTH14LAION2B-ModelDetail
mcro_sentencetransformersmultiqampnetbasedotv1,mcro_hasModelDetail,mcro_sentencetransformersmultiqampnetbasedotv1-ModelDetailSection
mcro_openbmbMiniCPMo26,mcro_hasUseCase,mcro_openbmbMiniCPMo26-UseCaseInformationSection
mcro_bert-base-uncased,mcro_hasModelArchitecture,mcro_bert-base-uncased-Arch
mcro_granitetimeseriesttmr2model,mcro_hasModelDetail,mcro_granitetimeseriesttmr2model-ModelDetail
mcro_detrresnet50,mcro_hasTrainingData,mcro_detrresnet50-TrainingData
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasDataset,mcro_ibmresearchMoLFormerXLboth10pct-Dataset
mcro_sdxlinpainting01,mcro_hasOutOfScopeUseCase,mcro_sdxlinpainting01-outofscopeuse
mcro_gte-large,mcro_hasUseCase,mcro_gte-large-UseCase
mcro_nvidiatitanetlargeenus,mcro_hasDataset,mcro_nvidiatitanetlargeenus-DatasetInformationSection
mcro_allmpnetbasev2,mcro_hasModelArchitecture,mcro_allmpnetbasev2-ModelArchitectureInformationSection
mcro_gemma2b,mcro_hasDataset,mcro_gemma2b-Dataset
mcro_detoxify,mcro_hasCitation,mcro_detoxify-CitationInformationSection
mcro_avsolatorioGISTsmallEmbeddingv0,mcro_hasModelArchitecture,mcro_avsolatorioGISTsmallEmbeddingv0-ModelArchitectureInformationSection
mcro_microsoftFlorence2base,mcro_hasModelArchitecture,mcro_Florence-2Architecture
mcro_facebookmmslid256-ModelDetail,mcro_hasLicense,mcro_facebookmmslid256-License
mcro_BiomedParse,mcro_hasModelDetail,mcro_BiomedParse-ModelDetailSection
mcro_kokoro82M,mcro_hasTrainingData,mcro_kokoro82M-TrainingData
mcro_metallamaLlama323BInstruct,mcro_hasDataset,mcro_metallamaLlama323BInstruct-Dataset
mcro_flairnerfrench,mcro_hasModelArchitecture,mcro_flairnerfrench-ModelArchitecture
mcro_DFN5BCLIPViTH14378,mcro_hasUseCase,mcro_DFN5BCLIPViTH14378-UseCase
mcro_Qwen3-32B,mcro_hasCitation,mcro_Qwen3-32B-Citation
mcro_whisper,mcro_hasModelDetail,mcro_whisper-ModelDetail
mcro_spa-eng,mcro_hasModelArchitecture,mcro_spa-eng-ModelArchitectureInformationSection
mcro_BAAIbgesmallen,mcro_hasLicense,mcro_BAAIbgesmallen-LicenseInformationSection
mcro_bertbasemodelcased-ModelDetail,mcro_hasArchitecture,mcro_bertbasemodelcased-Architecture
mcro_googlegemma31bit,mcro_hasCitation,mcro_googlegemma31bit-Citation
mcro_yuvalkirstainPickScorev1-ModelDetail,mcro_hasCitation,mcro_yuvalkirstainPickScorev1-Citation
mcro_parakeet_rnnt_06b,mcro_hasModelArchitecture,mcro_parakeet_rnnt_06b-ModelArchitecture
mcro_jonatasgrosmanwav2vec2largexlsr53chinesezhcn,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53chinesezhcn-UseCase
mcro_opusmtruen-ModelDetail,mcro_hasLicense,mcro_opusmtruen-License
mcro_whisper,mcro_hasQuantativeAnalysis,mcro_whisper-QuantativeAnalysisSection
mcro_IP-Adapter-FaceID,mcro_hasModelDetail,mcro_IP-Adapter-FaceID-ModelDetail
mcro_BAAIbgebaseen,mcro_hasLicense,mcro_BAAIbgebaseen-License
mcro_Qwen306B,mcro_hasModelArchitecture,mcro_Qwen306B-ModelArchitecture
mcro_parakeettdt06bv2,mcro_hasDatasetInformation,mcro_parakeettdt06bv2-Dataset
mcro_whisperlargev3,mcro_hasModelDetail,mcro_whisperlargev3-ModelDetail
mcro_banglat5_banglaparaphrase,mcro_hasDataset,mcro_banglat5_banglaparaphrase-DatasetInformationSection
mcro_rubertbasecased,mcro_hasModelArchitecture,mcro_rubertbasecased-ModelArchitecture
mcro_microsoftPhi35miniinstruct-ModelParameter,mcro_hasModelArchitecture,mcro_microsoftPhi35miniinstruct-ModelArchitecture
mcro_Salesforceblip2opt27b,mcro_hasEthicalConsideration,mcro_Salesforceblip2opt27b-EthicalConsideration
mcro_stablediffusioninpaintingmodelcard-ModelDetailSection,mcro_hasLicense,mcro_stablediffusioninpaintingmodelcard-LicenseInformationSection
mcro_sentencetransformersparaphraseMiniLML3v2,mcro_hasCitation,mcro_sentencetransformersparaphraseMiniLML3v2-Citation
mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B,mcro_hasUseCase,mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-UseCase
mcro_Qwen3-14B,mcro_hasModelArchitecture,mcro_Qwen3-14B-ModelArchitecture
mcro_whisper,mcro_hasPerformance,mcro_whisper-Performance
mcro_ProtGPT2-ModelDetail,mcro_hasDataset,mcro_ProtGPT2-Dataset
mcro_tabletransformerfinetunedfortabledetection,mcro_hasDataset,mcro_tabletransformerfinetunedfortabledetection-DatasetInformationSection
mcro_owlvitbasepatch32-Dataset,mcro_hasTrainingData,mcro_owlvitbasepatch32-TrainingData
mcro_mbartlarge50manytomanymmt,mcro_hasUseCase,mcro_mbartlarge50manytomanymmt-UseCaseInformationSection
mcro_FlagEmbedding,mcro_hasLicense,mcro_FlagEmbedding-License
mcro_bertbasechinese,mcro_hasCitation,mcro_bertbasechinese-Citation
mcro_wav2vec2largexlsrhindi,mcro_hasQuantativeAnalysis,mcro_wav2vec2largexlsrhindi-QuantativeAnalysisSection
mcro_bertmultilingualbasemodelcased,mcro_hasUseCase,mcro_bertmultilingualbasemodelcased-UseCase
mcro_gpt2-Consideration,mcro_hasLimitation,mcro_gpt2-Limitation
mcro_wavlmlarge-ModelDetail,mcro_hasCitation,mcro_wavlmlarge-Citation
mcro_germanbert,mcro_hasOwner,mcro_germanbert-Owner
mcro_bertbasemodelcased,mcro_hasUseCase,mcro_bertbasemodelcased-UseCase
mcro_cognitivecomputationsdolphin291yi1534b,mcro_hasTrainingData,mcro_cognitivecomputationsdolphin291yi1534b-TrainingData
mcro_YOLOWorldMirror,mcro_hasModelDetail,mcro_YOLOWorldMirror-ModelDetail
mcro_Llama160m,mcro_hasUseCase,mcro_Llama160m-UseCaseInformationSection
mcro_sentencetransformersparaphrasemultilingualMiniLML12v2,mcro_hasModelArchitecture,mcro_sentencetransformersparaphrasemultilingualMiniLML12v2-ModelArchitectureInformationSection
mcro_Qwen257BInstruct,mcro_hasModelArchitecture,mcro_Qwen257BInstruct-ModelArchitectureInformationSection
mcro_upskyybgem3korean-ModelDetailSection,mcro_hasModelArchitecture,mcro_upskyybgem3korean-ModelArchitectureInformationSection
mcro_audeeringwav2vec2largerobust12ftemotionmspdim,mcro_hasDataset,mcro_audeeringwav2vec2largerobust12ftemotionmspdim-DatasetInformationSection
mcro_microsoftdebertaxlargemnli,mcro_hasCitation,mcro_microsoftdebertaxlargemnli-Citation
mcro_all-distilroberta-v1,mcro_hasIntendedUseCase,mcro_all-distilroberta-v1-UseCaseInformationSection
mcro_segformerb5finetunedade20k,mcro_hasModelArchitectureInformationSection,mcro_segformerb5finetunedade20k-ModelArchitectureInformationSection
mcro_mistralaiMixtral8x7BInstructv01,mcro_hasLimitation,mcro_mistralaiMixtral8x7BInstructv01-LimitationSection
mcro_facebookwav2vec2base960h-ModelDetail,mcro_hasCitation,mcro_facebookwav2vec2base960h-Citation
mcro_ruri-small-v2,mcro_hasLicense,mcro_ruri-small-v2-LicenseInformationSection
mcro_pyannotesegmentation30,mcro_hasModelDetail,mcro_pyannotesegmentation30-ModelDetail
mcro_ibmgranitegranite318binstruct,mcro_hasUseCase,mcro_ibmgranitegranite318binstruct-UseCase
mcro_sentencetransformersparaphrasexlmrmultilingualv1,mcro_hasUseCase,mcro_sentencetransformersparaphrasexlmrmultilingualv1-UseCaseInformationSection
mcro_openaiclip-UseCase,mcro_hasOutOfScopeUseCase,mcro_openaiclip-OutOfScopeUseCase
mcro_Qwen257BInstruct,mcro_hasModelArchitecture,mcro_Qwen257BInstruct-ModelArchitecture
mcro_wav2vec2largexlsr53,mcro_hasModelDetail,mcro_wav2vec2largexlsr53-ModelDetail
mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelDetail,mcro_hasDisclaimer,mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-Disclaimer
mcro_llavahfllava157bhf-ModelDetail,mcro_hasModelArchitectureInformation,mcro_llavahfllava157bhf-ModelArchitectureInformation
mcro_dima806fairfaceageimagedetection,mcro_hasUseCase,mcro_dima806fairfaceageimagedetection-UseCaseInformationSection
mcro_CLIPViTH14LAION2B,mcro_hasCitation,mcro_CLIPViTH14LAION2B-Citation
mcro_chronosboltsmall,mcro_hasDataset,mcro_chronosboltsmall-Dataset
mcro_deepseekaiDeepSeekR1DistillQwen14B,mcro_hasDataset,mcro_deepseekaiDeepSeekR1DistillQwen14B-Dataset
mcro_metaLlama31Instruct,mcro_hasOutOfScopeUseCase,mcro_metaLlama31Instruct-OutOfScopeUseCase
mcro_gpt2,mcro_hasIntendedUseCase,mcro_gpt2-IntendedUseCase
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasDataset,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-DatasetInformationSection
mcro_microsoftPhi4multimodalinstruct-ModelDetail,mcro_hasTrainingData,mcro_microsoftPhi4multimodalinstruct-TrainingData
mcro_cointegratedruberttiny2,mcro_hasUseCase,mcro_cointegratedruberttiny2-UseCaseInformationSection
mcro_USERbgem3,mcro_hasTrainingData,mcro_USERbgem3-TrainingData
mcro_robertBase,mcro_hasUseCase,mcro_robertBase-UseCase
mcro_microsoftPhi35miniinstruct-ModelParameter,mcro_hasDataset,mcro_microsoftPhi35miniinstruct-Dataset
mcro_distilrobertabase-ModelDetail,mcro_hasLicense,mcro_distilrobertabase-License
mcro_robertBase,mcro_hasModelDetail,mcro_robertBase-ModelDetail
mcro_microsoftPhi35visioninstruct,mcro_hasTrainingData,mcro_microsoftPhi35visioninstruct-TrainingDataInformationSection
mcro_bertMiniatures,mcro_hasModelArchitecture,mcro_bertMiniatures-Architecture
mcro_mobilebertuncased,mcro_hasModelArchitecture,mcro_mobilebertuncased-ModelArchitecture
mcro_Salesforceblipimagecaptioninglarge,mcro_hasUseCase,mcro_Salesforceblipimagecaptioninglarge-UseCase
mcro_pyannotewespeakervoxcelebresnet34LM,mcro_hasLicense,mcro_pyannotewespeakervoxcelebresnet34LM-License
mcro_gemma2b-ModelDetail,mcro_hasLicense,mcro_gemma2b-License
mcro_facebookencodec24khz-ModelDetailSection,mcro_hasArchitecture,mcro_facebookencodec24khz-ModelArchitectureInformationSection
mcro_bert-base-uncased,mcro_hasDataset,mcro_bert-base-uncased-Dataset
mcro_cambridgeltlSapBERTfromPubMedBERTfulltext,mcro_hasDataset,mcro_cambridgeltlSapBERTfromPubMedBERTfulltext-Dataset
mcro_emrecanbertbaseturkishcasedmeannlistsbtr,mcro_hasTrainingData,mcro_emrecanbertbaseturkishcasedmeannlistsbtr-TrainingData
mcro_tiiuaefalconrw1b,mcro_hasDataset,mcro_tiiuaefalconrw1b-Dataset
mcro_QwenQwen25Coder7BInstructGPTQInt4,mcro_hasModelArchitecture,mcro_QwenQwen25Coder7BInstructGPTQInt4-ModelArchitecture
mcro_CLIPViTB32LAION2B,mcro_hasModelDetail,mcro_CLIPViTB32LAION2B-ModelDetail
mcro_chronos-t5-base,mcro_hasModelArchitecture,mcro_chronos-t5-base-ModelArchitectureInformationSection
mcro_visiontransformerbase-sizedmodel-hybrid,mcro_hasCitation,mcro_visiontransformerbase-sizedmodel-hybrid-Citation
mcro_SmolDocling256Mpreview,mcro_hasUseCase,mcro_SmolDocling256Mpreview-UseCaseInformationSection
mcro_wav2vec2base,mcro_hasCitation,mcro_wav2vec2base-Citation
mcro_Stablediffusionv14ModelCard-ModelDetailSection,mcro_hasModelArchitecture,mcro_Stablediffusionv14ModelCard-ModelArchitecture
mcro_distilrobertabase,mcro_hasQuantativeAnalysis,mcro_distilrobertabase-QuantativeAnalysis
mcro_bertbaseuncased-ModelDetail,mcro_hasModelArchitecture,mcro_bertbaseuncased-ModelArchitecture
mcro_llama2,mcro_hasModelArchitecture,mcro_llama2-ModelArchitecture
mcro_Salesforceblipvqacapfiltlarge-ModelDetail,mcro_hasCitation,mcro_Salesforceblipvqacapfiltlarge-Citation
mcro_googleflant5small-ModelDetail,mcro_hasCitation,mcro_googleflant5small-Citation
mcro_codebertbase,mcro_hasReference,mcro_codebertbase-Reference2
mcro_openaiclip,mcro_hasConsideration,mcro_openaiclip-Consideration
mcro_myshellaiMeloTTS,mcro_hasModelArchitecture,mcro_myshellaiMeloTTS-ModelArchitecture
mcro_Protbertmodel-ModelDetail,mcro_hasLicense,mcro_Protbertmodel-LicenseInformationSection
mcro_gpt2,mcro_hasConsideration,mcro_gpt2-Consideration
mcro_tabletransformerpretrainedfortablestructurerecognition,mcro_hasIntendedUseCase,mcro_tabletransformerpretrainedfortablestructurerecognition-UseCase
mcro_distilbertbasemultilingualcased-ModelDetail,mcro_hasCitation,mcro_distilbertbasemultilingualcased-Citation
mcro_oliverguhrfullstoppunctuationmultilanglarge,mcro_hasIntendedUseCase,mcro_oliverguhrfullstoppunctuationmultilanglarge-UseCaseInformationSection
mcro_Qwen2.5-1.5B,mcro_hasUseCase,mcro_Qwen2.5-1.5B-UseCaseInformationSection
mcro_sentencetransformersparaphraseMiniLML3v2,mcro_hasModelArchitecture,mcro_sentencetransformersparaphraseMiniLML3v2-ModelArchitecture
mcro_whisper-baseen,mcro_hasModelDetail,mcro_whisper-baseen-ModelDetail
mcro_sentencetransformersLaBSE,mcro_hasModelArchitecture,mcro_sentencetransformersLaBSE-ModelArchitecture
mcro_emrecanbertbaseturkishcasedmeannlistsbtr,mcro_hasDataset,mcro_emrecanbertbaseturkishcasedmeannlistsbtr-Dataset
mcro_wav2vec2largexlsrhindi,mcro_hasModelArchitecture,mcro_wav2vec2largexlsrhindi-ModelArchitectureInformationSection
mcro_metaLlama3,mcro_hasDataset,mcro_metaLlama3-Dataset
mcro_microsoftwavlmbaseplussv,mcro_hasDataset,mcro_microsoftwavlmbaseplussv-DatasetInformationSection
mcro_BAAIbgererankerv2m3,mcro_hasModelArchitecture,mcro_BAAIbgererankerv2m3-ModelArchitectureInformationSection
mcro_gemma3model-ModelDetail,mcro_hasIntendedUseCase,mcro_gemma3model-UseCase
mcro_whisper,mcro_hasDataset,mcro_whisper-DatasetInformationSection
mcro_NLLB200,mcro_hasTradeoff,mcro_NLLB200-Tradeoff
mcro_pyannotespeakerdiarization30,mcro_hasBenchmark,mcro_pyannotespeakerdiarization30-Benchmark
mcro_whisper-ModelDetail,mcro_hasModelArchitecture,mcro_whisper-ModelArchitecture
mcro_clip-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_clip-PrimaryIntendedUseCase
mcro_Stablediffusionsafetychecker,mcro_hasCitation,mcro_Stablediffusionsafetychecker-Citation
mcro_modelid,mcro_hasTrainingData,mcro_modelid-TrainingData
mcro_wav2vec2-baseforemotionrecognition,mcro_hasCitation,mcro_wav2vec2-baseforemotionrecognition-CitationInformationSection
mcro_QwenQwen25Coder7BInstructGPTQInt4,mcro_hasCitation,mcro_QwenQwen25Coder7BInstructGPTQInt4-Citation
mcro_microsoftFlorence2base,mcro_hasDataset,mcro_FLD-5B
mcro_ibmresearchMoLFormerXLboth10pct-Dataset,mcro_hasTrainingData,mcro_ibmresearchMoLFormerXLboth10pct-TrainingData
mcro_resnet50v1.5,mcro_hasUseCase,mcro_resnet50v1.5-UseCase
mcro_chronos-t5-base,mcro_hasCitation,mcro_chronos-t5-base-CitationInformationSection
mcro_metaLlama32Collection-ModelDetailSection,mcro_hasLicense,mcro_metaLlama32Collection-LicenseInformationSection
mcro_multilinguale5large,mcro_hasDataset,mcro_multilinguale5large-TrainingDetails
mcro_wav2vec2xlsr300mhebrew,mcro_hasIntendedUseCase,mcro_wav2vec2xlsr300mhebrew-UseCaseInformationSection
mcro_bartbase-ModelDetail,mcro_hasLicense,mcro_bartbase-LicenseInformationSection
mcro_blackforestlabsFLUX1schnell,mcro_hasLicense,mcro_blackforestlabsFLUX1schnell-LicenseInformationSection
mcro_kresnikwav2vec2largexlsrkorean,mcro_hasDataset,mcro_kresnikwav2vec2largexlsrkorean-DatasetInformationSection
mcro_QwenQwen2VL7BInstruct-ModelDetail,mcro_hasModelArchitecture,mcro_QwenQwen2VL7BInstruct-ModelArchitecture
mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-ModelDetail,mcro_hasModelArchitecture,mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-ModelArchitecture
mcro_emilyalsentzerBioClinicalBERT,mcro_hasDataset,mcro_emilyalsentzerBioClinicalBERT-DatasetInfo
mcro_RoBERTaLargeModel,mcro_hasModelArchitecture,mcro_RoBERTaLargeModel-ModelArchitecture
