:START_ID,TYPE,:END_ID
mcro_Inteldptlarge,mcro_hasTradeoff,mcro_Inteldptlarge-Tradeoff
mcro_sdxlvae,mcro_hasDataset,mcro_sdxlvae-DatasetInformationSection
mcro_indonesianrobertabaseposptagger,mcro_hasModelArchitecture,mcro_indonesianrobertabaseposptagger-ModelArchitecture
mcro_opusmtnlen,mcro_hasModelArchitecture,mcro_opusmtnlen-ModelArchitectureInformationSection
mcro_rbhatia46financialragmatryoshka,mcro_hasModelDetail,mcro_rbhatia46financialragmatryoshka-ModelDetail
mcro_deepseekaiDeepSeekR1DistillLlama8B,mcro_hasCitation,mcro_deepseekaiDeepSeekR1DistillLlama8B-Citation
mcro_gte-large-ModelDetail,mcro_hasModelArchitecture,mcro_gte-large-ModelArchitecture
mcro_BiomedParse,mcro_hasModelDetail,mcro_BiomedParse-ModelDetailSection
mcro_IDEAResearchgroundingdinobase,mcro_hasUseCase,mcro_IDEAResearchgroundingdinobase-UseCaseInformationSection
mcro_sdxlinpainting01,mcro_hasIntendedUseCase,mcro_sdxlinpainting01-intendeduse
mcro_indobenchmarkindobertbasep1,mcro_hasModelArchitecture,mcro_indobenchmarkindobertbasep1-ModelArchitecture
mcro_yuvalkirstainPickScorev1,mcro_hasUseCase,mcro_yuvalkirstainPickScorev1-UseCase
mcro_bartlargemnli-ModelDetail,mcro_hasCitation,mcro_bartlargemnli-Citation
mcro_FlagEmbedding,mcro_hasLicense,mcro_FlagEmbedding-License
mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-ModelDetail,mcro_hasLicense,mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-License
mcro_bertbaseuncased,mcro_hasConsideration,mcro_bertbaseuncased-Consideration
mcro_germanbert,mcro_hasDataset,mcro_germanbert-Dataset
mcro_kokoro82M,mcro_hasLicense,mcro_kokoro82M-License
mcro_microsoftbeitlargepatch16224-ModelDetail,mcro_hasCitation,mcro_microsoftbeitlargepatch16224-Citation
mcro_jonatasgrosmanwav2vec2largexlsr53russian,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2largexlsr53russian-ModelArchitecture
mcro_Auralis,mcro_hasUseCase,mcro_Auralis-UseCase
mcro_ruri-small-v2-ModelDetailSection,mcro_hasModelArchitecture,mcro_ruri-small-v2-ModelArchitectureInformationSection
mcro_ViTSO400M14SigLIP384,mcro_hasModelDetail,mcro_ViTSO400M14SigLIP384-ModelDetail
mcro_granitetimeseriesttmr1-ModelDetail,mcro_hasModelArchitecture,mcro_granitetimeseriesttmr1-ModelArchitectureInformationSection
mcro_InternVL22B,mcro_hasModelDetail,mcro_InternVL22B-ModelDetail
mcro_segformerb1finetunedade20k,mcro_hasModelDetail,mcro_segformerb1finetunedade20k-ModelDetail
mcro_Qwen2505BInstruct-ModelDetail,mcro_hasModelArchitecture,mcro_Qwen2505BInstruct-ModelArchitecture
mcro_sentencetransformersstsbxlmrmultilingual,mcro_hasModelArchitecture,mcro_sentencetransformersstsbxlmrmultilingual-ModelArchitectureInformationSection
mcro_Qwen2515BInstruct,mcro_hasUseCase,mcro_Qwen2515BInstruct-UseCaseInformationSection
mcro_emrecanbertbaseturkishcasedmeannlistsbtr,mcro_hasModelArchitecture,mcro_emrecanbertbaseturkishcasedmeannlistsbtr-Architecture
mcro_QwenQwen2505BInstruct,mcro_hasUseCase,mcro_QwenQwen2505BInstruct-UseCaseInformationSection
mcro_metaLlama32Collection-ModelDetailSection,mcro_hasModelArchitecture,mcro_metaLlama32Collection-ModelArchitectureInformationSection
mcro_FinBERT,mcro_hasModelDetail,mcro_FinBERT-ModelDetail
mcro_jhartmannemotionenglishdistilrobertabase-ModelDetail,mcro_hasUseCase,mcro_jhartmannemotionenglishdistilrobertabase-UseCase
mcro_whisper,mcro_hasModelArchitecture,mcro_whisper-ModelArchitecture
mcro_vitlargepatch14reg4dinov2lvd142m,mcro_hasModelDetail,mcro_vitlargepatch14reg4dinov2lvd142m-ModelDetail
mcro_LTXVideo-ModelDetail,mcro_hasUseCase,mcro_LTXVideo-UseCase
mcro_rubertbasecasedsentimentrusentiment,mcro_hasDataset,mcro_rubertbasecasedsentimentrusentiment-Dataset
mcro_parakeettdt06bv2,mcro_hasReferenceInformation,mcro_parakeettdt06bv2-Reference
mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-ModelDetail,mcro_hasModelArchitecture,mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-ModelArchitecture
mcro_microsoftFlorence2base,mcro_hasDataset,mcro_FLD-5B
mcro_sdxl10refinermodel,mcro_hasUseCase,mcro_sdxl10refinermodel-UseCase
mcro_codebertbase,mcro_hasReference,mcro_codebertbase-Reference2
mcro_flairnerfrench,mcro_hasCitation,mcro_flairnerfrench-Citation
mcro_distilrobertabase,mcro_hasModelParameter,mcro_distilrobertabase-ModelParameter
mcro_deberta-v3-base-prompt-injection-v2,mcro_hasLimitation,mcro_deberta-v3-base-prompt-injection-v2-Limitation
mcro_metaLlama31Instruct,mcro_hasModelArchitecture,mcro_metaLlama31Instruct-ModelArchitecture
mcro_sentencetransformersLaBSE,mcro_hasCitation,mcro_sentencetransformersLaBSE-Citation
mcro_jonatasgrosmanwav2vec2xlsr1bportuguese,mcro_hasDataset,mcro_jonatasgrosmanwav2vec2xlsr1bportuguese-Dataset
mcro_jonatasgrosmanwav2vec2largexlsr53english,mcro_hasModelDetail,mcro_jonatasgrosmanwav2vec2largexlsr53english-ModelDetail
mcro_microsoftbeitlargepatch16224,mcro_hasTrainingData,mcro_microsoftbeitlargepatch16224-TrainingData
mcro_deepseekaiDeepSeekV30324,mcro_hasLicense,mcro_deepseekaiDeepSeekV30324-License
mcro_NepaliBERT,mcro_hasModelArchitecture,mcro_NepaliBERT-ModelArchitectureInformationSection
mcro_cambridgeltlSapBERTfromPubMedBERTfulltext,mcro_hasUseCase,mcro_cambridgeltlSapBERTfromPubMedBERTfulltext-UseCase
mcro_llamaGuard38B,mcro_hasCitation,mcro_llamaGuard38B-Citation
mcro_arabertv1andv2,mcro_hasDataset,mcro_arabertv1andv2-Dataset
mcro_gemma2b-QuantativeAnalysis,mcro_hasEvaluationData,mcro_gemma2b-EvaluationData
mcro_Salesforceblipvqabase,mcro_hasCitation,mcro_Salesforceblipvqabase-Citation
mcro_M2M100418M,mcro_hasCitation,mcro_M2M100418M-Citation
mcro_LTXVideo,mcro_hasLimitation,mcro_LTXVideo-Limitation
mcro_RoBERTaLargeModel,mcro_hasTrainingData,mcro_RoBERTaLargeModel-TrainingData
mcro_metallamaLlama3370BInstruct-ModelDetail,mcro_hasModelArchitecture,mcro_metallamaLlama3370BInstruct-ModelArchitecture
mcro_parakeettdt06bv2,mcro_hasDatasetInformation,mcro_parakeettdt06bv2-Dataset
mcro_crossencodermsmarcoMiniLML6v2,mcro_hasModelArchitecture,mcro_crossencodermsmarcoMiniLML6v2-Architecture
mcro_deepseekaiDeepSeekV30324,mcro_hasCitation,mcro_deepseekaiDeepSeekV30324-Citation
mcro_detrresnet50-QuantativeAnalysis,mcro_hasPerformanceMetric,mcro_detrresnet50-PerformanceMetric
mcro_DFN5BCLIPViTH14378-ModelDetail,mcro_hasModelArchitecture,mcro_DFN5BCLIPViTH14378-ModelArchitecture
mcro_TahaDouajidetrdoctabledetection-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_TahaDouajidetrdoctabledetection-PrimaryIntendedUseCase
mcro_microsoftbeitlargepatch16224-ModelDetail,mcro_hasModelArchitecture,mcro_microsoftbeitlargepatch16224-ModelArchitecture
mcro_resnet50v1.5-ModelDetail,mcro_hasModelArchitecture,mcro_resnet50v1.5-Architecture
mcro_mimi,mcro_hasOutOfScopeUseCase,mcro_mimi-OutOfScopeUseCase
mcro_AlibabaNLPgteQwen27Binstruct,mcro_hasCitation,mcro_AlibabaNLPgteQwen27Binstruct-CitationInformationSection
mcro_sdxlinpainting01,mcro_hasConsideration,mcro_sdxlinpainting01-Bias
mcro_Auralis-ModelDetail,mcro_hasCitation,mcro_Auralis-Citation
mcro_sentencetransformersdistilbertbasenlimeantokens,mcro_hasCitation,mcro_sentencetransformersdistilbertbasenlimeantokens-CitationInformationSection
mcro_kobert,mcro_hasReference,mcro_kobert-ReferenceInformationSection
mcro_intfloatmultilinguale5base,mcro_hasBenchmarkResults,mcro_intfloatmultilinguale5base-BenchmarkResultsSection
mcro_ko-sroberta-multitask,mcro_hasModelArchitecture,mcro_ko-sroberta-multitask-ModelArchitecture
mcro_granitetimeseriesttmr2model-ModelDetail,mcro_hasModelArchitectureInformation,mcro_granitetimeseriesttmr2model-ModelArchitecture
mcro_czechwav2vec2xlsr300mcs250-ModelDetailSection,mcro_hasDataset,mcro_czechwav2vec2xlsr300mcs250-DatasetInformationSection
mcro_AlibabaNLPgtebaseenv15,mcro_hasUseCase,mcro_AlibabaNLPgtebaseenv15-UseCase
mcro_graphcodebert,mcro_hasCitation,mcro_graphcodebert-CitationInformationSection
mcro_RoBERTaLargeModel,mcro_hasIntendedUseCase,mcro_RoBERTaLargeModel-IntendedUseCase
mcro_siglip2so400mpatch16naflex,mcro_hasCitation,mcro_siglip2so400mpatch16naflex-CitationInformationSection
mcro_nomicainomicembedtextv1,mcro_hasCitation,mcro_nomicainomicembedtextv1-CitationInformationSection
mcro_debertav3basetasksourcenli-ModelDetail,mcro_hasLicense,mcro_debertav3basetasksourcenli-License
mcro_gpt2medium-ModelDetail,mcro_hasCitation,mcro_gpt2medium-Citation
mcro_trpakovvitfaceexpression,mcro_hasLimitation,mcro_trpakovvitfaceexpression-LimitationGeneralization
mcro_banglat5_banglaparaphrase,mcro_hasModelArchitecture,mcro_banglat5_banglaparaphrase-ModelArchitectureInformationSection
mcro_efficientnet_b3.ra2_in1k-ModelDetail,mcro_hasCitation,mcro_efficientnet_b3.ra2_in1k-Citation3
mcro_whisper-baseen,mcro_hasTrainingData,mcro_whisper-baseen-TrainingData
mcro_metaLlama31Instruct-ModelDetail,mcro_hasModelArchitecture,mcro_metaLlama31Instruct-ModelArchitecture
mcro_nguyenvulebinhwav2vec2basevi,mcro_hasDataset,mcro_nguyenvulebinhwav2vec2basevi-DatasetInformationSection
mcro_infoxlm,mcro_hasCitation,mcro_infoxlm-Citation
mcro_roberta-baseforextractiveqa,mcro_hasDataset,mcro_roberta-baseforextractiveqa-DatasetInformationSection
mcro_blackforestlabsFLUX1Filldev,mcro_hasUseCase,mcro_blackforestlabsFLUX1Filldev-UseCase
mcro_bartlargemnli,mcro_hasIntendedUseCase,mcro_bartlargemnli-UseCase
mcro_SmolDocling256Mpreview,mcro_hasModelArchitecture,mcro_SmolDocling256Mpreview-ModelArchitectureInformationSection
mcro_IDEAResearchgroundingdinobase,mcro_hasCitation,mcro_IDEAResearchgroundingdinobase-CitationInformationSection
mcro_Qwen3-8B,mcro_hasModelDetail,mcro_Qwen3-8B-ModelDetail
mcro_metaLlama31Instruct,mcro_hasOutOfScopeUseCase,mcro_metaLlama31Instruct-OutOfScopeUseCase
mcro_sentencetransformersdistilusebasemultilingualcasedv1,mcro_hasCitation,mcro_sentencetransformersdistilusebasemultilingualcasedv1-CitationInformationSection
mcro_facebookhubertlargels960ft-ModelDetail,mcro_hasCitation,mcro_facebookhubertlargels960ft-Citation
mcro_appleOpenELM11BInstruct,mcro_hasUseCase,mcro_appleOpenELM11BInstruct-UseCase
mcro_trlinternaltestingtinyQwen2ForCausalLM25,mcro_hasModelDetail,mcro_trlinternaltestingtinyQwen2ForCausalLM25-ModelDetail
mcro_jinaaijinaembeddingsv3,mcro_hasLicense,mcro_jinaaijinaembeddingsv3-LicenseInformationSection
mcro_Marqo-FashionSigLIP-ModelDetail,mcro_hasModelArchitecture,mcro_Marqo-FashionSigLIP-ModelArchitecture
mcro_llama32Collection,mcro_hasTrainingData,mcro_llama32Collection-TrainingDataInformationSection
mcro_timmViTB16SigLIPi18n256-ModelDetail,mcro_hasModelArchitecture,mcro_timmViTB16SigLIPi18n256-ModelArchitecture
mcro_Salesforceblip2opt27b-ModelDetail,mcro_hasUseCase,mcro_Salesforceblip2opt27b-UseCase
mcro_convnextv2_nano.fcmae_ft_in22kin1k,mcro_hasUseCase,mcro_convnextv2_nano.fcmae_ft_in22kin1k-UseCase
mcro_t5small-ModelDetail,mcro_hasCitation,mcro_t5small-Citation
mcro_BAAIbgereRankerBase,mcro_hasLicense,mcro_BAAIbgereRankerBase-LicenseInformationSection
mcro_MyAwesomeModel,mcro_hasArchitecture,mcro_MyAwesomeModel-Architecture
mcro_nvidiatitanetlargeenus,mcro_hasCitation,mcro_nvidiatitanetlargeenus-CitationInformationSection
mcro_sentencetransformersparaphrasexlmrmultilingualv1,mcro_hasModelArchitecture,mcro_sentencetransformersparaphrasexlmrmultilingualv1-ModelArchitectureInformationSection
mcro_jinaaijinarerankerv2basemultilingual,mcro_hasUseCase,mcro_jinaaijinarerankerv2basemultilingual-UseCaseInformationSection
mcro_Protbertmodel-ModelDetail,mcro_hasCitation,mcro_Protbertmodel-CitationInformationSection
mcro_Inteldptlarge,mcro_hasTrainingData,mcro_Inteldptlarge-TrainingData
mcro_blackforestlabsFLUX1dev,mcro_hasLicense,mcro_blackforestlabsFLUX1dev-License
mcro_stablediffusioninpaintingmodelcard,mcro_hasModelArchitecture,mcro_stablediffusioninpaintingmodelcard-ModelArchitectureInformationSection
mcro_unslothDeepSeekR10528Qwen38BGGUF,mcro_hasLicense,mcro_unslothDeepSeekR10528Qwen38BGGUF-LicenseInformationSection
mcro_microsoftFlorence2large,mcro_hasUseCase,mcro_microsoftFlorence2large-UseCase
mcro_robertBase-ModelDetail,mcro_hasCitation,mcro_robertBase-Citation
mcro_sentencetransformersparaphrasempnetbasev2,mcro_hasUseCase,mcro_sentencetransformersparaphrasempnetbasev2-UseCaseInformationSection
mcro_metaLlama3,mcro_hasCitation,mcro_metaLlama3-Citation
mcro_wav2vec2largexlsr53espeakcvft,mcro_hasUseCase,mcro_wav2vec2largexlsr53espeakcvft-UseCase
mcro_llama32Collection,mcro_hasUseCase,mcro_llama32Collection-UseCaseInformationSection
mcro_gte-base,mcro_hasModelArchitecture,mcro_gte-base-ModelArchitectureInformationSection
mcro_microsoftdebertav3large,mcro_hasCitation,mcro_microsoftdebertav3large-Citation
mcro_Snowflakesnowflakearcticembedxs,mcro_hasModelDetail,mcro_Snowflakesnowflakearcticembedxs-ModelDetail
mcro_fasttextlanguageidentification,mcro_hasModelArchitecture,mcro_fasttextlanguageidentification-Architecture
mcro_granitetimeseriesttmr1,mcro_hasDataset,mcro_granitetimeseriesttmr1-DatasetInformationSection
mcro_crossencodermsmarcoMiniLML12v2,mcro_hasPerformanceMetric,mcro_crossencodermsmarcoMiniLML12v2-Performance
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasModelArchitecture,mcro_mixedbreadaimxbaiembedlargev1-ModelArchitectureInformationSection
mcro_stablediffusioninpaintingmodelcard,mcro_hasDataset,mcro_stablediffusioninpaintingmodelcard-DatasetInformationSection
mcro_chronosboltbase,mcro_hasUseCase,mcro_chronosboltbase-UseCase
mcro_BAAIbgem3,mcro_hasModelDetail,mcro_BAAIbgem3-ModelDetail
mcro_detoxify,mcro_hasUseCase,mcro_detoxify-UseCaseInformationSection_content_moderators
mcro_visiontransformerbase-sizedmodel,mcro_hasIntendedUseCase,mcro_visiontransformerbase-sizedmodel-UseCase
mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill,mcro_hasLicense,mcro_opensearchprojectopensearchneuralsparseencodingdocv2distill-License
mcro_stablediffusionv2-1-ModelDetail,mcro_hasModelArchitecture,mcro_stablediffusionv2-1-ModelArchitecture
mcro_microsoftdebertav3base,mcro_hasModelArchitecture,mcro_microsoftdebertav3base-ModelArchitecture
mcro_Inteldptlarge,mcro_hasModelDetail,mcro_Inteldptlarge-ModelDetail
mcro_doclingmodels,mcro_hasReference,mcro_doclingmodels-Reference
mcro_unslothQwen2505BInstructbnb4bit,mcro_hasIntendedUseCase,mcro_unslothQwen2505BInstructbnb4bit-IntendedUseCase
mcro_Whispertiny,mcro_hasModelDetail,mcro_Whispertiny-ModelDetail
mcro_HelsinkiNLPopusmtzhen,mcro_hasTrainingData,mcro_HelsinkiNLPopusmtzhen-TrainingData
mcro_gpt2medium,mcro_hasModelDetail,mcro_gpt2medium-ModelDetail
mcro_Salesforceblipimagecaptioninglarge,mcro_hasModelArchitecture,mcro_Salesforceblipimagecaptioninglarge-ModelArchitecture
mcro_testmodel,mcro_hasUseCase,mcro_testmodel-UseCaseInformationSection
mcro_resnet18a1in1k-ModelDetail,mcro_hasCitation,mcro_resnet18a1in1k-Citation2
mcro_BEiTbasesizedmodelfinetunedonImageNet22k,mcro_hasIntendedUseCase,mcro_BEiTbasesizedmodelfinetunedonImageNet22k-UseCaseInformationSection
mcro_xtunerllavallama38bv11transformers,mcro_hasCitation,mcro_xtunerllavallama38bv11transformers-Citation
mcro_stabilityaisdturbo,mcro_hasUseCase,mcro_stabilityaisdturbo-UseCase
mcro_jonatasgrosmanwav2vec2largexlsr53hungarian,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53hungarian-CitationInformationSection
mcro_microsoftPhi4multimodalinstruct-ModelDetail,mcro_hasTrainingData,mcro_microsoftPhi4multimodalinstruct-TrainingData
mcro_t5base-ModelDetail,mcro_hasCitation,mcro_t5base-Citation
mcro_cognitivecomputationsdolphin291yi1534b,mcro_hasLicense,mcro_cognitivecomputationsdolphin291yi1534b-License
mcro_colbertv2,mcro_hasModelArchitecture,mcro_colbertv2-ModelArchitectureInformationSection
mcro_testmodel,mcro_hasModelArchitecture,mcro_testmodel-ModelArchitectureInformationSection
mcro_e5-base-v2,mcro_hasCitation,mcro_e5-base-v2-Citation
mcro_llamaGuard38B,mcro_hasLimitation,mcro_llamaGuard38B-Limitation
mcro_sdxl10refinermodel-ModelDetail,mcro_hasArchitecture,mcro_sdxl10refinermodel-Architecture
mcro_metallamaLlama323BInstruct,mcro_hasIntendedUseCase,mcro_metallamaLlama323BInstruct-IntendedUseCase
mcro_whisper-baseen-ModelDetail,mcro_hasLicense,mcro_whisper-baseen-License
mcro_yuvalkirstainPickScorev1-ModelDetail,mcro_hasModelArchitecture,mcro_yuvalkirstainPickScorev1-ModelArchitecture
mcro_parakeettdt06bv2,mcro_hasUseCaseInformation,mcro_parakeettdt06bv2-UseCase
mcro_StellaEn400Mv5,mcro_hasModelArchitecture,mcro_StellaEn400Mv5-ModelArchitectureInformationSection
mcro_emimodel-ModelDetailSection,mcro_hasModelArchitecture,mcro_emimodel-ModelArchitectureInformationSection
mcro_layoutlmbaseuncased,mcro_hasIntendedUseCase,mcro_layoutlmbaseuncased-UseCase
mcro_petalsteamStableBeluga2,mcro_hasModelDetail,mcro_petalsteamStableBeluga2-ModelDetail
mcro_bertMiniatures,mcro_hasModelArchitecture,mcro_bertMiniatures-Architecture
mcro_scb10xtyphoon21gemma312b,mcro_hasModelDetail,mcro_scb10xtyphoon21gemma312b-ModelDetail
mcro_chronosboltmini,mcro_hasModelArchitecture,mcro_chronosboltmini-ModelArchitecture
mcro_hubertbase,mcro_hasUseCase,mcro_hubertbase-UseCaseInformationSection
mcro_TRELLISImageLarge,mcro_hasCitation,mcro_TRELLISImageLarge-CitationInformationSection
mcro_mobilenetv3small100lambin1k-ModelDetail,mcro_hasLicense,mcro_mobilenetv3small100lambin1k-License
mcro_mistralaiMixtral8x7BInstructv01,mcro_hasConsideration,mcro_mistralaiMixtral8x7BInstructv01-ConsiderationSection
mcro_mobilevitsmall,mcro_hasModelDetail,mcro_mobilevitsmall-ModelDetail
mcro_intfloate5mistral7binstruct,mcro_hasUseCase,mcro_intfloate5mistral7binstruct-UseCase
mcro_Qwen2505BInstruct-ModelDetail,mcro_hasCitation,mcro_Qwen2505BInstruct-Citation
mcro_playgroundaiplaygroundv251024pxaesthetic,mcro_hasLicense,mcro_playgroundaiplaygroundv251024pxaesthetic-License
mcro_myshellaiMeloTTS,mcro_hasModelArchitecture,mcro_myshellaiMeloTTS-ModelArchitecture
mcro_TinyLlama11BChatv10,mcro_hasModelArchitecture,mcro_TinyLlama11BChatv10-ModelArchitecture
mcro_bertbasemultilingualuncasedsentiment-ModelDetail,mcro_hasDataset,mcro_bertbasemultilingualuncasedsentiment-Dataset
mcro_hubertbase,mcro_hasCitation,mcro_hubertbase-CitationInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53japanese,mcro_hasIntendedUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53japanese-UseCase
mcro_detoxify,mcro_hasDataset,mcro_detoxify-DatasetInformationSection_Multilingual
mcro_BridgeTowerbridgetowerlargeitmmlmitc,mcro_hasUseCase,mcro_BridgeTowerbridgetowerlargeitmmlmitc-UseCaseInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53english-ModelDetail,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53english-Citation
mcro_BAAIbgererankerv2m3,mcro_hasUseCase,mcro_BAAIbgererankerv2m3-UseCaseInformationSection
mcro_emimodel,mcro_hasUseCase,mcro_emimodel-UseCaseInformationSection
mcro_HuggingFaceH4zephyr7bbeta,mcro_hasDataset,mcro_HuggingFaceH4zephyr7bbeta-Dataset
mcro_gte-small,mcro_hasCitation,mcro_gte-small-CitationInformationSection
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k,mcro_hasUseCase,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-UseCase
mcro_sentencetransformersparaphrasemultilingualMiniLML12v2,mcro_hasModelArchitecture,mcro_sentencetransformersparaphrasemultilingualMiniLML12v2-ModelArchitectureInformationSection
mcro_t5base,mcro_hasUseCase,mcro_t5base-UseCase
mcro_Snowflakesnowflakearcticembedm-ModelDetail,mcro_hasModelArchitecture,mcro_Snowflakesnowflakearcticembedm-ModelArchitecture
mcro_openbmbMiniCPMo26,mcro_hasCitation,mcro_openbmbMiniCPMo26-CitationInformationSection
mcro_BridgeTowerbridgetowerlargeitmmlmitc,mcro_hasCitation,mcro_BridgeTowerbridgetowerlargeitmmlmitc-CitationInformationSection
mcro_bertlargemodeluncased,mcro_hasModelDetail,mcro_bertlargemodeluncased-ModelDetail
mcro_tsmatzxlmrobertanerjapanese,mcro_hasModelParameter,mcro_tsmatzxlmrobertanerjapanese-ModelParameterSection
mcro_answerdotaiModernBERTbase-ModelDetail,mcro_hasCitation,mcro_answerdotaiModernBERTbase-Citation
mcro_detoxify,mcro_hasUseCase,mcro_detoxify-UseCaseInformationSection_fine_tuning
mcro_edgenextsmallusiin1k-ModelDetail,mcro_hasCitation,mcro_edgenextsmallusiin1k-Citation
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasCitation,mcro_mixedbreadaimxbaiembedlargev1-CitationInformationSection
mcro_mask2former,mcro_hasUseCase,mcro_mask2former-UseCaseInformationSection
mcro_Stablediffusionv14ModelCard-ModelDetailSection,mcro_hasCitation,mcro_Stablediffusionv14ModelCard-Citation
mcro_USERbgem3-ModelDetail,mcro_hasArchitecture,mcro_USERbgem3-Architecture
mcro_prajjwal1bertmedium,mcro_hasCitation,mcro_prajjwal1bertmedium-Citation
mcro_huggingquantsMetaLlama318BInstructGPTQINT4-ModelDetail,mcro_hasModelArchitecture,mcro_huggingquantsMetaLlama318BInstructGPTQINT4-ModelArchitecture
mcro_bertbaseNER-ModelDetail,mcro_hasModelArchitecture,mcro_bertbaseNER-ModelArchitecture
mcro_playgroundaiplaygroundv251024pxaesthetic-ModelDetail,mcro_hasModelArchitecture,mcro_playgroundaiplaygroundv251024pxaesthetic-ModelArchitecture
